CodMec,CodTurma,IRA_1T_22,IPM_1T_22,IRA_2T_22,IPM_2T_22,IRA_3T_22,IPM_3T_22,IRA_MF_22,IPM_MF_22,IRA_1T_23,IPM_1T_23,IRA_2T_23,IPM_2T_23,IRA_3T_23,IPM_3T_23,IRA_MF_23,IPM_MF_23,NumTurmas22,NumTurmas23,NumEscolas22,NumEscolas23,NumDisciplinas22,NumDisciplinas23,Idade,Sexo,DescNre,DescMun,TipoEstab,Distancia,RepFreq22,RepNota22,RepNotaFreq22,SemRegistros22,contrib_Aprov22,contrib_Bairro,contrib_BolsaFamilia,contrib_CepAluno,contrib_CepEscola,contrib_Cgm,contrib_CodEncam,contrib_CodMec,contrib_CodMun,contrib_CodNre,contrib_CodTurma,contrib_CoordX,contrib_CoordY,contrib_DataNasc,contrib_DescEncam,contrib_DescEscola,contrib_DescMun,contrib_DescNre,contrib_Distancia,contrib_IPM_1T_22,contrib_IPM_1T_23,contrib_IPM_2T_22,contrib_IPM_2T_23,contrib_IPM_3T_22,contrib_IPM_3T_23,contrib_IPM_MF_22,contrib_IPM_MF_23,contrib_IRA_1T_22,contrib_IRA_1T_23,contrib_IRA_2T_22,contrib_IRA_2T_23,contrib_IRA_3T_22,contrib_IRA_3T_23,contrib_IRA_MF_22,contrib_IRA_MF_23,contrib_Idade,contrib_Lat,contrib_Long,contrib_MotivoEncerramento,contrib_MotivoFalta,contrib_Num,contrib_NumDisciplinas22,contrib_NumDisciplinas23,contrib_NumEscolas22,contrib_NumEscolas23,contrib_NumTurmas22,contrib_NumTurmas23,contrib_RepFreq22,contrib_RepNota22,contrib_RepNotaFreq22,contrib_Rua,contrib_SemRegistros22,contrib_Serie,contrib_Sexo,contrib_TFM_22,contrib_TFM_23,contrib_TF_1T_22,contrib_TF_1T_23,contrib_TF_2T_22,contrib_TF_2T_23,contrib_TF_3T_22,contrib_TF_3T_23,contrib_TipoEstab,contrib_bias
41356136.0,1979686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53,8.1,7.99,7.6,7.41,8.9,7.64,8.2,0.0,1.0,0.0,1.0,0.0,9.0,16.0,Não informado,,,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23129724,0.0,0.0,0.0060205013,0.0,0.0,0.0,0.0,0.0,0.009593293,0.042415522,0.12822191,-0.024428757,-0.002223481,0.0037482434,-0.0073982356,0.00808841,0.09610221,0.0148141915,-0.043009363,-0.0055268765,-0.04359832,-0.0024091757,-0.13047335,0.03525571,-0.006494629,-0.001827588,-0.029516362,-0.011867839,0.0,0.0,0.0,0.0,0.0,-0.0014169468,-0.04037365,-0.0032693096,0.023787683,-0.0045179115,0.009900532,0.026701633,-0.0021975476,-0.011413577,0.0,-0.0012837062,0.0,-0.069112405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027597802,-2.0671852
41152913.0,1993576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,7.25,7.5,6.45,7.93,7.95,7.83,7.22,0.0,1.0,0.0,1.0,0.0,9.0,16.0,Não informado,LONDRINA,ROLANDIA,CIV.MIL,7.82,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07221509,0.0,0.0,-0.0012917053,0.0,0.0,0.0,0.0,0.0,0.00033417792,0.01876017,0.0059464155,-0.02541081,-0.01993794,0.016435133,-0.015152837,-0.0022764814,0.0666737,-0.00038593428,0.03617395,-0.0026350075,-0.050206568,-0.008272895,-0.12648046,0.009952381,-0.018963788,-0.004121376,-0.12099334,-0.026879087,0.0,0.0,0.0,0.0,0.0,-0.00146582,-0.047192313,-0.0029954659,0.004937467,-0.004133726,-0.03077525,0.011826266,-0.004508075,-0.010312341,0.0,-0.0037538272,0.0,-0.07778072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010335903,-2.0671852
41357566.0,2052780,9.1,9.0,9.75,9.5,0.0,0.0,6.29,6.17,8.6,0.0,8.83,0.0,0.0,0.0,5.81,0.0,2.0,1.0,1.0,1.0,9.0,3.0,40.0,F,LONDRINA,LONDRINA,CEEBJA,6.76,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44278735,0.0,0.0,0.0048446134,0.0,0.0,0.0,0.0,0.0,0.005641808,0.047019932,0.18794405,0.03472568,0.030787647,0.062100615,0.122226566,0.08667396,0.545968,0.1409557,0.17617212,0.13996029,0.6136976,0.121366516,0.28207654,0.1869997,1.2071276,-0.0016775241,1.1643054,0.38910946,0.0,0.0,0.0,0.0,0.0,0.00842963,0.24873668,0.05950621,0.48850727,0.062076013,0.14586881,0.120939925,0.014424417,-0.007416577,0.0,0.026484821,0.0,0.095517755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022015836,-2.0671852
41028988.0,2040459,7.21,8.95,7.59,7.1,8.06,9.0,7.62,8.35,6.97,7.55,6.58,9.25,8.34,7.4,7.3,8.07,1.0,1.0,1.0,1.0,12.0,12.0,18.0,F,LONDRINA,CAMBE,NORMAL,3.84,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18425226,0.0,0.0,0.0050601307,0.0,0.0,0.0,0.0,0.0,0.0040964275,0.024373865,0.017657297,-0.014997981,-0.0014724274,0.023469133,0.048005063,-0.006610612,0.12917903,0.093548655,0.023468994,0.08604546,0.093532644,0.033084955,0.606056,0.031523637,0.22034925,0.004077046,0.35503054,0.08200124,0.0,0.0,0.0,0.0,0.0,0.002742193,0.13920811,0.0041751484,0.09602775,0.0028824883,0.01667879,0.10877442,0.0029676703,-0.0067330496,0.0,0.008057012,0.0,0.16748884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004917136,-2.0671852
41031911.0,2014752,7.75,9.35,7.68,9.0,8.22,9.0,7.88,9.12,8.68,9.0,8.78,8.45,9.32,9.75,8.92,9.07,1.0,1.0,1.0,1.0,8.0,10.0,16.0,Não informado,LONDRINA,TAMARANA,NORMAL,7.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15921996,0.0,0.0,-2.6452019e-05,0.0,0.0,0.0,0.0,0.0,0.0021920993,-0.0005268569,-0.012550278,-0.02531758,-0.0052321698,-0.006188494,-0.037200034,-0.023204207,-0.043490604,0.020204283,-0.13047738,-0.026195968,-0.098805465,-0.0044808723,-0.35605124,-0.003558869,-0.11388807,0.00518476,-0.40523347,-0.028806873,0.0,0.0,0.0,0.0,0.0,-0.001209846,-0.030525709,-0.014985249,-0.103781685,-0.022393275,-0.037717488,-0.00816279,-0.0030984306,-0.009278989,0.0,-9.913027e-05,0.0,-0.04906558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014090726,-2.0671852
41031750.0,1992370,6.92,6.35,8.07,6.45,7.88,7.15,7.62,6.65,7.15,7.65,6.61,7.65,8.14,7.65,7.3,7.65,1.0,1.0,1.0,1.0,8.0,10.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,1.18,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13652463,0.0,0.0,0.04410582,0.0,0.0,0.0,0.0,0.0,0.0042002397,0.019925816,-0.04101106,-0.028874787,-0.007591366,0.007383325,-0.02289131,0.00051624374,0.08227272,0.09858553,0.034971353,0.04895813,0.0020545386,0.006587686,0.5515937,-0.007347072,0.10361863,0.006157668,0.21609165,0.0005985454,0.0,0.0,0.0,0.0,0.0,-0.0009894007,0.10045068,0.0037189212,0.016305324,0.0018360296,0.0011791771,0.10339247,-0.0020796738,-0.0077966135,0.0,-0.007430012,0.0,-0.067231364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011907912,-2.0671852
41019504.0,2040557,6.42,7.15,6.33,6.2,7.72,6.7,6.82,6.68,7.96,7.0,7.94,7.25,8.29,7.6,8.06,7.28,1.0,1.0,1.0,1.0,8.0,11.0,15.0,M,LONDRINA,CENTENARIO DO SUL,NORMAL,5.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16623777,0.0,0.0,-0.001808192,0.0,0.0,0.0,0.0,0.0,0.0022225867,0.017179118,-0.0027067645,-0.036785725,-0.0044152774,0.009162089,-0.021224495,-0.01971451,-0.044989716,-0.043545052,-0.0040778667,-0.047877703,-0.076927006,-0.043300353,-0.19055366,-0.012571546,-0.11077727,-0.009459688,-0.21468542,-0.017166555,0.0,0.0,0.0,0.0,0.0,-0.0012771549,0.01423127,0.0049828463,-0.050307658,0.0024604192,-0.008900734,-0.039930664,-0.002385478,-0.011618602,0.0,-0.0020665887,0.0,-0.07275354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014101239,-2.0671852
41030630.0,1986102,6.6,6.75,7.26,6.75,7.89,7.65,7.25,7.05,7.19,5.7,7.49,6.8,7.73,7.15,7.47,6.55,1.0,1.0,1.0,1.0,9.0,11.0,14.0,F,LONDRINA,LONDRINA,NORMAL,3.84,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.094344355,0.0,0.0,0.00067412615,0.0,0.0,0.0,0.0,0.0,0.0047439844,0.019086545,-0.0012975379,-0.029373562,0.0114897275,0.030907515,-0.0015969168,0.005282991,0.03352549,0.06473186,0.10447317,-0.011854027,-0.013831334,0.028857967,-0.046018533,-0.004502774,-0.00841986,-0.0106045725,0.045822382,-0.0148923425,0.0,0.0,0.0,0.0,0.0,0.008736182,0.124251164,0.02676147,-0.0011037843,0.02433075,0.027256537,0.1044632,0.00011407909,-0.01209589,0.0,0.0018366032,0.0,0.18722011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006439748,-2.0671852
41146069.0,2056618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,7.65,9.01,9.7,0.0,0.0,5.59,5.78,0.0,3.0,0.0,1.0,0.0,9.0,38.0,M,LONDRINA,LONDRINA,CEEBJA,3.8,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532628,0.0,0.0,0.014958136,0.0,0.0,0.0,0.0,0.0,0.0016992617,0.07374715,0.18724537,0.086375095,0.015590963,0.09282823,0.08095346,0.054734334,0.62171835,0.12351775,0.20018457,0.13785985,0.5475622,0.08675465,0.1860786,0.19076475,1.1972241,-0.003091929,1.1776714,0.41229963,0.0,0.0,0.0,0.0,0.0,0.01101004,0.19421647,0.023046013,0.4492013,0.030108225,0.1586394,0.07802841,-0.0029658554,-0.010145832,0.0,0.0080213575,0.0,-0.037533916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025597945,-2.0671852
41104439.0,1999149,8.3,8.6,8.25,6.9,8.47,9.4,8.34,8.3,8.45,7.35,8.58,7.25,8.71,7.7,8.58,7.43,1.0,1.0,1.0,1.0,8.0,12.0,16.0,F,GUARAPUAVA,PINHAO,NORMAL,7.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1102439,0.0,0.0,0.0008507216,0.0,0.0,0.0,0.0,0.0,0.0016277789,-0.060401954,-0.017787868,-0.03284264,-0.0097425645,-0.006543194,-0.028039794,-0.023518056,-0.10204203,-0.05738961,-0.1286555,-0.053510975,-0.119047426,0.010965615,-0.38646898,-0.03496813,-0.17350732,0.0036467959,-0.4472244,-0.03967491,0.0,0.0,0.0,0.0,0.0,-0.001545288,0.010932815,-0.006001838,-0.06597612,-0.010121991,-0.046434645,-0.0314326,-0.0013235102,-0.01204754,0.0,-0.002322838,0.0,0.11826124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005776779,-2.0671852
41377575.0,1982502,8.65,8.95,8.63,9.2,8.32,8.3,8.53,8.82,8.32,8.55,7.58,7.6,8.01,8.55,7.97,8.23,1.0,1.0,1.0,1.0,8.0,10.0,15.0,F,LONDRINA,LONDRINA,NORMAL,7.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015568965,0.0,0.0,0.0046678157,0.0,0.0,0.0,0.0,0.0,0.0051125213,0.01480992,-0.015329218,-0.027910843,-0.00063626625,-0.01688822,-0.03889233,-0.006286989,-0.017951049,-0.007314138,-0.056227233,-0.029733883,-0.085139565,0.030193936,-0.07426315,-0.03298186,-0.098791204,0.015691288,-0.22436573,-0.026229447,0.0,0.0,0.0,0.0,0.0,-0.0016789442,-0.021792537,-0.021037511,-0.05382336,-0.02643303,-0.028038263,-0.023106197,0.001486245,-0.011854001,0.0,-0.0037136392,0.0,0.14577858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066527235,-2.0671852
41030125.0,1849194,7.03,6.3,6.25,4.5,7.85,7.5,7.04,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,1.03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16941346,0.0,0.0,0.0024606213,0.0,0.0,0.0,0.0,0.0,0.0029176315,-0.012639726,0.007997085,-0.03706391,-0.038263828,-0.09152161,-0.14972888,-0.040139273,-0.20317045,-0.057288125,-0.5704105,-0.09349392,-0.06840777,0.022926772,-0.41655463,-0.18894958,-0.6072338,-0.011056054,-0.63951206,-0.10016281,0.0,0.0,0.0,0.0,0.0,0.0033738234,-0.22350131,-0.026349844,-0.33440003,-0.011816873,-0.13154034,0.0009896206,-0.031386726,-0.0058094403,0.0,-0.0034383715,0.0,-0.08729981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06931353,-2.0671852
41031407.0,2006274,7.62,8.5,6.8,7.4,7.58,7.55,7.33,7.82,8.0,7.2,8.09,7.55,8.49,6.85,8.19,7.2,1.0,1.0,1.0,1.0,8.0,9.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,2.48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10650929,0.0,0.0,0.0008684115,0.0,0.0,0.0,0.0,0.0,0.0031368174,0.01833451,-0.003461163,-0.038219027,-0.0059087537,-0.014693889,-0.056906413,-0.020122131,-0.110581025,-0.050841153,0.02172108,-0.03910315,-0.06862212,-0.03021975,-0.21564753,-0.016345832,-0.13026267,-0.0006844841,-0.28715622,-0.026413027,0.0,0.0,0.0,0.0,0.0,-0.0016547072,-0.0706782,-0.02045887,-0.06965064,-0.023212496,-0.036355812,-0.044666417,-0.001012172,-0.013465596,0.0,-0.0045232503,0.0,-0.06666933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005341157,-2.0671852
41100476.0,2002599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,6.45,7.03,6.25,7.11,5.75,6.87,6.15,0.0,1.0,0.0,1.0,0.0,10.0,14.0,F,GUARAPUAVA,GUARAPUAVA,NORMAL,1.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00049770455,0.0,0.0,0.0026127002,0.0,0.0,0.0,0.0,0.0,-0.02043339,-0.08815286,-0.049915984,-0.0019105675,0.015560302,0.046769835,0.023054155,0.008047164,-0.013116115,0.011872948,0.114404544,0.02934181,0.031136336,-0.008853054,0.21874,0.048594363,0.017093472,-0.0047481814,0.22036694,0.018346293,0.0,0.0,0.0,0.0,0.0,-0.0016527091,0.16591535,0.044765152,0.048601396,0.04321692,0.054121364,0.041308906,0.0033988093,-0.009088118,0.0,0.0024440454,0.0,0.15716021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017584423,-2.0671852
41098153.0,2129479,8.2,6.9,7.82,5.8,6.88,6.8,7.63,6.5,4.07,4.7,0.96,2.0,0.69,0.0,1.91,2.23,1.0,1.0,1.0,1.0,8.0,13.0,16.0,M,GUARAPUAVA,CANDOI,NORMAL,7.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27091443,0.0,0.0,0.049301475,0.0,0.0,0.0,0.0,0.0,0.0019187753,0.036714308,0.11915959,0.19751501,0.04959405,0.10950535,0.31320682,0.07904693,0.7097161,0.12740678,0.4605448,0.1514032,0.62748945,0.10881716,0.6657783,0.1942874,1.2967806,0.02037469,1.151118,0.21746243,0.0,0.0,0.0,0.0,0.0,-0.00072929077,0.35489923,0.062747955,0.5849062,0.056407656,0.21869175,0.106337525,0.0228566,-0.009490066,0.0,0.0051385965,0.0,0.0009829417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07528015,-2.0671852
41100476.0,2001276,9.02,8.55,8.5,8.1,8.57,7.5,8.69,8.05,8.19,7.45,8.01,5.75,7.76,7.35,7.99,6.85,1.0,1.0,1.0,1.0,8.0,9.0,13.0,M,GUARAPUAVA,GUARAPUAVA,NORMAL,2.77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019103192,0.0,0.0,0.0017572371,0.0,0.0,0.0,0.0,0.0,-0.01649014,-0.10140968,-0.0017520325,-0.025263814,-0.001189972,-0.011929859,0.005484232,-0.019320719,-0.05140457,-0.05838023,-0.019765884,-0.009168627,-0.06640554,0.0044946508,-0.21328787,-0.040287755,-0.08622397,0.009506426,-0.20722812,-0.016204202,0.0,0.0,0.0,0.0,0.0,-0.0018064101,-0.06543701,-0.016361128,-0.03322278,-0.01702466,-0.025458924,-0.04335148,0.001985186,-0.01265063,0.0,0.014387394,0.0,-0.079647645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013466678,-2.0671852
41100166.0,1981335,7.83,6.1,6.97,6.1,6.6,6.8,7.13,6.33,6.17,5.5,5.44,5.55,6.2,5.85,5.94,5.63,1.0,1.0,1.0,1.0,8.0,9.0,13.0,F,GUARAPUAVA,GUARAPUAVA,NORMAL,7.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08178425,0.0,0.0,0.006290496,0.0,0.0,0.0,0.0,0.0,-0.022491937,-0.10714464,0.025729638,0.03136967,0.010994533,0.0077330666,-0.0013562809,-0.023040526,-0.022584667,-0.021446044,0.159516,0.017334713,0.040378407,-0.033226754,0.45670292,-0.0022383435,0.03393217,-0.001776977,0.32725248,-0.020492287,0.0,0.0,0.0,0.0,0.0,-0.0028630122,-0.013562111,-0.0015984306,0.0089972215,0.0030419445,0.006505348,-0.017060328,0.01765596,-0.016049217,0.0,0.0024517265,0.0,0.15853473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011516074,-2.0671852
41598040.0,1980130,7.95,7.0,6.83,7.2,6.8,6.45,7.19,6.88,6.24,6.7,6.31,5.5,7.31,5.95,6.62,6.05,1.0,1.0,1.0,1.0,8.0,10.0,16.0,Não informado,GUARAPUAVA,GUARAPUAVA,NORMAL,0.67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0967847,0.0,0.0,0.0019088855,0.0,0.0,0.0,0.0,0.0,-0.021362111,-0.13891865,-0.046586323,-0.027406052,0.00030554284,-0.0051775156,0.006853669,-0.018917149,-0.030775476,0.010123283,0.080531724,0.023207208,0.025161048,-0.052046955,0.2963868,-0.00048631077,-0.042296693,-0.004729849,0.1089405,0.018703215,0.0,0.0,0.0,0.0,0.0,-0.0022240907,0.023390366,-0.006548822,-0.017530605,-0.0026906214,-0.006641116,-0.02406427,0.012000387,-0.011750099,0.0,0.0063941674,0.0,-0.07551395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010237489,-2.0671852
41028570.0,1813370,8.5,8.15,8.3,8.3,8.72,8.8,8.51,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,16.0,Não informado,LONDRINA,CAMBE,CIV.MIL,6.63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20953348,0.0,0.0,-0.05350072,0.0,0.0,0.0,0.0,0.0,0.0024856138,-0.012422886,0.03358331,-0.034116004,-0.04088527,-0.09808962,-0.16351777,-0.04867363,-0.29809165,-0.057184733,-0.58931947,-0.073504634,-0.12931772,0.024340833,-0.4241757,-0.21495138,-0.6573055,-0.009014393,-0.71841276,-0.14898935,0.0,0.0,0.0,0.0,0.0,0.0031082572,-0.22262259,-0.029030649,-0.34234062,-0.015134802,-0.13777985,-0.007848917,-0.03726901,-0.0057835667,0.0,-0.0026124758,0.0,-0.08251309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.068941854,-2.0671852
41098153.0,2015524,7.42,5.6,7.3,5.6,7.47,5.8,7.39,5.67,7.81,7.75,7.53,5.3,7.13,8.5,7.49,7.18,1.0,1.0,1.0,1.0,8.0,12.0,15.0,M,GUARAPUAVA,CANDOI,NORMAL,7.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04229506,0.0,0.0,0.0017527274,0.0,0.0,0.0,0.0,0.0,0.0033603047,-0.10683796,-0.015742632,-0.02156766,-0.00526544,-0.0016013833,0.023795374,-0.018545834,0.033473972,-0.02718286,-0.031688645,-0.022088116,-0.058213033,-0.038355067,-0.13359009,-0.00621577,-0.105976954,-0.0028623778,-0.11606053,-0.01991711,0.0,0.0,0.0,0.0,0.0,-0.001728044,0.025394047,-0.007099036,-0.031716205,-0.010158881,-0.009051056,-0.017889092,-0.003921449,-0.0080113355,0.0,0.004750212,0.0,-0.07999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019149795,-2.0671852
41100166.0,1981262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,4.8,6.0,5.1,6.5,5.35,6.39,5.08,0.0,1.0,0.0,1.0,0.0,9.0,16.0,Não informado,GUARAPUAVA,GUARAPUAVA,NORMAL,1.35,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08916237,0.0,0.0,0.007906198,0.0,0.0,0.0,0.0,0.0,-0.025179807,-0.117678255,-0.013616334,-0.009117705,0.02225451,-0.0012790118,-0.0070421407,0.0056669353,0.014723363,-5.1002833e-05,0.12126578,0.006638602,0.027164962,0.000832661,0.44614717,0.018460127,-0.0072117094,-0.012772497,0.30933517,-0.015537759,0.0,0.0,0.0,0.0,0.0,-0.0023745035,-0.056795925,-0.0019676818,-0.002474242,0.0066567664,0.016094526,0.029284408,-0.003944269,-0.012657295,0.0,0.0012302519,0.0,-0.08731827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0093292,-2.0671852
41019350.0,1989904,7.3,7.5,7.15,7.5,7.62,7.7,7.36,7.57,7.75,7.1,7.6,6.7,7.47,7.55,7.61,7.12,1.0,1.0,1.0,1.0,12.0,12.0,18.0,M,LONDRINA,CAFEARA,NORMAL,1.43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33694118,0.0,0.0,0.0019142652,0.0,0.0,0.0,0.0,0.0,0.035053533,0.030322146,-0.026945967,-0.037200917,-0.004371455,-0.008005791,-0.011256738,-0.0123856915,-0.049241893,-0.017782347,0.026377255,-0.026281567,-0.08387726,-0.02372733,-0.16576058,0.0049462835,-0.112787224,-0.0110976705,-0.13407753,0.025456844,0.0,0.0,0.0,0.0,0.0,0.0025770394,0.024196694,-0.009609146,-0.04588796,-0.009022019,-0.011031791,-0.02507695,-0.004695047,-0.008612671,0.0,-0.0025973264,0.0,-0.07869012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000915,-2.0671852
41098153.0,2031422,7.35,6.25,7.0,6.5,8.2,6.5,7.52,6.42,6.12,7.0,7.14,7.85,7.61,8.05,6.96,7.63,1.0,1.0,1.0,1.0,8.0,10.0,15.0,M,GUARAPUAVA,CANDOI,NORMAL,7.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08882197,0.0,0.0,-0.001016852,0.0,0.0,0.0,0.0,0.0,0.003846856,-0.12713237,0.010280873,-0.0126520945,-0.0036738468,-0.0038019973,-0.031621102,-0.020417217,0.036167566,-0.00781764,0.017008275,-0.020438429,0.14550179,-0.026845403,0.075790904,-9.03616e-05,0.023162126,0.0064870883,0.072743975,0.02308109,0.0,0.0,0.0,0.0,0.0,-0.0013175452,0.03912674,-0.004641915,-0.02903936,-0.0077310847,0.006378654,-0.011721819,0.013166468,-0.00833352,0.0,-0.005758455,0.0,-0.077262625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055140615,-2.0671852
41032446.0,1986411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,7.15,7.71,7.55,8.34,7.85,8.11,7.52,0.0,1.0,0.0,1.0,0.0,9.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,7.82,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10325323,0.0,0.0,-0.001640707,0.0,0.0,0.0,0.0,0.0,0.0046473434,0.016330635,0.016986407,-0.027012674,-0.011525422,0.012342963,-0.046476047,-0.004307274,0.022610987,0.018314043,0.023904694,0.021804064,-0.049346812,-0.007102891,-0.15043768,0.021490034,-0.046421662,-0.002008169,-0.15694413,-0.013373356,0.0,0.0,0.0,0.0,0.0,-0.0016681004,-0.054679885,-0.0010329379,-0.0022330724,-0.0048045805,-0.026657302,0.00990465,-0.0043958123,-0.011457748,0.0,-0.0041565257,0.0,-0.07351689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007250855,-2.0671852
41028902.0,1987740,8.27,7.5,7.67,7.2,7.58,8.5,7.84,7.73,7.64,7.1,8.09,6.75,8.07,7.55,7.93,7.13,1.0,1.0,1.0,1.0,8.0,10.0,15.0,M,LONDRINA,CAMBE,NORMAL,3.84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029854622,0.0,0.0,0.00070915604,0.0,0.0,0.0,0.0,0.0,0.002029393,0.021348877,-0.0022432653,-0.040968735,-0.012886633,-0.002069639,0.018592402,-0.009883593,-0.07966711,-0.06208287,-0.00915971,-0.032692686,-0.10203511,-0.0062205573,-0.21513365,-0.014783012,-0.13805497,-0.001690337,-0.2445761,-0.020191966,0.0,0.0,0.0,0.0,0.0,-0.0016750819,-0.006992009,-0.0022937276,-0.040028475,-0.0060931197,-0.023081398,-0.04208852,-0.0039502014,-0.011284899,0.0,0.0061748675,0.0,-0.07794229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004143231,-2.0671852
41031253.0,1807504,6.56,4.05,6.42,6.05,7.17,8.2,6.72,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,0.36,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10178307,0.0,0.0,0.003206272,0.0,0.0,0.0,0.0,0.0,0.0031583968,-0.014312219,-0.017397454,-0.03490789,-0.02437262,-0.10183845,-0.16252565,-0.026021568,-0.2242709,-0.03685612,-0.56085527,-0.1339683,-0.07310765,0.005215453,-0.43506277,-0.18547898,-0.6383874,-0.015345389,-0.6679784,-0.10774508,0.0,0.0,0.0,0.0,0.0,0.0052685062,-0.23929752,-0.030897364,-0.35861754,-0.015572359,-0.11351094,0.0029317036,-0.032243133,-0.006026879,0.0,-0.003716515,0.0,-0.086779706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05918479,-2.0671852
